!TRANS + UP + LOW + COLLRATES(cm^3 s^-1)
243 23 12 1.14665e-11 4.54034e-12 8.29191e-12
244 23 13 1.26629e-11 8.17351e-12 1.11646e-11
245 23 14 1.39284e-11 8.97522e-12 1.41242e-11
246 23 15 1.66381e-11 1.15754e-11 1.38576e-11
247 23 16 1.93798e-11 1.78596e-11 2.31235e-11
248 23 17 2.06661e-11 1.59828e-11 2.04261e-11
249 23 18 2.87615e-11 2.8931e-11 3.24532e-11
250 23 19 2.7229e-11 2.85149e-11 3.88133e-11
251 23 20 3.93483e-11 3.89591e-11 4.50135e-11
252 23 21 7.03634e-11 8.1732e-11 1.0411e-10
253 23 22 6.8085e-11 5.99146e-11 7.93505e-11
254 24 1 4.43251e-13 3.81872e-14 1.55815e-13
255 24 2 1.33096e-12 1.1841e-13 5.49981e-13
256 24 3 2.22231e-12 2.09267e-13 8.14396e-13
257 24 4 3.11982e-12 3.21094e-13 1.32983e-12
258 24 5 4.02612e-12 4.77504e-13 1.6674e-12
259 24 6 4.94406e-12 6.30149e-13 2.18349e-12
260 24 7 5.87674e-12 9.66487e-13 2.86282e-12
261 24 8 6.82762e-12 1.18064e-12 3.34084e-12
262 24 9 7.80062e-12 1.76109e-12 4.25028e-12
263 24 10 8.8003e-12 2.38452e-12 5.38098e-12
264 24 11 9.83203e-12 2.80201e-12 5.70648e-12
265 24 12 1.09023e-11 4.82504e-12 8.39701e-12
266 24 13 1.2019e-11 4.6073e-12 8.40605e-12
267 24 14 1.31923e-11 8.28186e-12 1.12798e-11
268 24 15 1.44351e-11 9.07354e-12 1.42638e-11
269 24 16 1.71379e-11 1.16772e-11 1.39453e-11
270 24 17 1.98666e-11 1.79974e-11 2.32748e-11
271 24 18 2.11228e-11 1.60703e-11 2.05129e-11
272 24 19 2.92291e-11 2.90683e-11 3.25731e-11
273 24 20 2.76452e-11 2.86079e-11 3.89217e-11
274 24 21 3.97638e-11 3.90455e-11 4.50829e-11
275 24 22 7.07949e-11 8.18608e-11 1.04253e-10
276 24 23 6.84353e-11 5.99331e-11 7.93551e-11
277 25 1 4.25159e-13 2.91969e-14 1.41368e-13
278 25 2 1.27654e-12 9.1273e-14 4.27931e-13
279 25 3 2.13114e-12 1.61089e-13 7.57777e-13
280 25 4 2.99116e-12 2.4582e-13 1.01934e-12
281 25 5 3.85891e-12 3.55103e-13 1.50101e-12
282 25 6 4.73687e-12 5.09799e-13 1.80755e-12
283 25 7 5.62773e-12 6.62576e-13 2.33629e-12
284 25 8 6.53444e-12 1.00458e-12 2.97699e-12
285 25 9 7.46035e-12 1.21751e-12 3.46883e-12
286 25 10 8.40928e-12 1.80817e-12 4.36041e-12
287 25 11 9.38566e-12 2.43789e-12 5.4977e-12
288 25 12 1.03948e-11 2.85398e-12 5.80895e-12
289 25 13 1.14431e-11 4.90596e-12 8.51586e-12
290 25 14 1.25383e-11 4.66866e-12 8.50957e-12
291 25 15 1.36905e-11 8.38165e-12 1.1388e-11
292 25 16 1.49126e-11 9.16386e-12 1.43875e-11
293 25 17 1.76089e-11 1.17718e-11 1.4032e-11
294 25 18 2.03257e-11 1.81244e-11 2.34119e-11
295 25 19 2.15544e-11 1.61519e-11 2.0597e-11
296 25 20 2.96706e-11 2.91958e-11 3.26855e-11
297 25 21 2.80397e-11 2.86949e-11 3.90238e-11
298 25 22 4.01574e-11 3.91267e-11 4.51512e-11
299 25 23 7.12031e-11 8.19807e-11 1.04388e-10
300 25 24 6.8769e-11 5.99522e-11 7.93641e-11
301 26 1 4.08486e-13 2.2972e-14 1.29999e-13
302 26 2 1.2264e-12 6.98465e-14 3.43196e-13
303 26 3 2.04717e-12 1.24856e-13 6.33587e-13
304 26 4 2.87273e-12 1.90524e-13 9.22054e-13
305 26 5 3.70514e-12 2.71099e-13 1.15132e-12
306 26 6 4.54655e-12 3.81102e-13 1.65172e-12
307 26 7 5.39931e-12 5.3605e-13 1.90708e-12
308 26 8 6.26598e-12 6.88831e-13 2.45796e-12
